pokemon_id,version_group_id,move_id,pokemon_move_method_id,level
280,15,94,1,32
280,15,95,1,45
280,15,100,1,12
280,15,104,1,10
280,15,138,1,49
280,15,204,1,43
280,15,248,1,39
280,15,286,1,34
280,15,345,1,21
280,15,347,1,28
280,15,381,1,17
280,15,500,1,54
280,15,505,1,23
281,15,45,1,1
281,15,93,1,1
281,15,93,1,6
281,15,94,1,36
281,15,95,1,53
281,15,100,1,1
281,15,100,1,12
281,15,104,1,1
281,15,104,1,10
281,15,138,1,59
281,15,204,1,50
281,15,248,1,45
281,15,286,1,39
281,15,345,1,22
281,15,347,1,31
281,15,381,1,17
281,15,500,1,64
281,15,505,1,25
282,15,45,1,1
282,15,93,1,1
282,15,93,1,6
282,15,94,1,40
282,15,95,1,65
282,15,100,1,1
282,15,100,1,12
282,15,104,1,1
282,15,104,1,10
282,15,138,1,73
282,15,248,1,53
282,15,273,1,17
282,15,286,1,45
282,15,345,1,22
282,15,347,1,33
282,15,361,1,1
282,15,445,1,60
282,15,500,1,1
282,15,500,1,80
282,15,505,1,25
282,15,581,1,1
282,15,585,1,1
282,15,585,1,85
283,15,54,1,37
283,15,61,1,25
283,15,97,1,31
283,15,98,1,7
283,15,114,1,37
283,15,145,1,1
283,15,226,1,43
283,15,230,1,13
283,15,346,1,19
283,15,564,1,46
284,15,16,1,22
284,15,18,1,1
284,15,18,1,54
284,15,78,1,33
284,15,98,1,1
284,15,98,1,7
284,15,145,1,1
284,15,184,1,26
284,15,230,1,1
284,15,230,1,13
284,15,318,1,40
284,15,346,1,1
284,15,346,1,19
284,15,403,1,47
284,15,405,1,1
284,15,405,1,61
284,15,466,1,1
284,15,483,1,1
284,15,483,1,68
285,15,29,1,21
285,15,33,1,5
285,15,71,1,1
285,15,72,1,17
285,15,73,1,13
285,15,74,1,33
285,15,77,1,25
285,15,78,1,9
285,15,147,1,45
285,15,202,1,37
285,15,388,1,29
285,15,402,1,41
286,15,29,1,21
286,15,33,1,1
286,15,33,1,5
286,15,68,1,25
286,15,71,1,1
286,15,72,1,17
286,15,73,1,1
286,15,73,1,13
286,15,78,1,1
286,15,78,1,9
286,15,170,1,37
286,15,183,1,23
286,15,223,1,45
286,15,327,1,33
286,15,395,1,29
286,15,402,1,41
287,15,10,1,1
287,15,68,1,43
287,15,133,1,25
287,15,175,1,49
287,15,185,1,19
287,15,227,1,7
287,15,281,1,1
287,15,303,1,13
287,15,343,1,31
287,15,498,1,37
288,15,10,1,1
288,15,68,1,37
288,15,116,1,1
288,15,154,1,19
288,15,163,1,31
288,15,179,1,1
288,15,179,1,55
288,15,203,1,25
288,15,227,1,1
288,15,227,1,7
288,15,253,1,1
288,15,253,1,13
288,15,264,1,49
288,15,498,1,43
289,15,10,1,1
289,15,68,1,43
289,15,133,1,25
289,15,175,1,49
289,15,185,1,19
289,15,207,1,36
289,15,227,1,1
289,15,227,1,7
289,15,281,1,1
289,15,303,1,1
289,15,303,1,13
289,15,343,1,31
289,15,359,1,1
289,15,359,1,67
289,15,374,1,1
289,15,374,1,55
289,15,386,1,1
289,15,386,1,61
289,15,498,1,37
290,15,10,1,1
290,15,28,1,9
290,15,91,1,45
290,15,106,1,1
290,15,141,1,5
290,15,154,1,14
290,15,170,1,19
290,15,189,1,31
290,15,206,1,25
290,15,232,1,38
291,15,10,1,1
291,15,14,1,25
291,15,28,1,1
291,15,28,1,9
291,15,97,1,38
291,15,103,1,20
291,15,104,1,20
291,15,106,1,1
291,15,141,1,1
291,15,141,1,5
291,15,154,1,14
291,15,163,1,31
291,15,170,1,19
291,15,210,1,20
291,15,226,1,45
291,15,404,1,52
291,15,450,1,1
292,15,10,1,1
292,15,28,1,9
292,15,106,1,1
292,15,109,1,31
292,15,141,1,5
292,15,154,1,14
292,15,170,1,19
292,15,180,1,25
292,15,247,1,59
292,15,288,1,43
292,15,377,1,50
292,15,425,1,38
292,15,566,1,47
293,15,1,1,1
293,15,23,1,25
293,15,46,1,35
293,15,48,1,21
293,15,103,1,31
293,15,156,1,45
293,15,214,1,45
293,15,253,1,5
293,15,304,1,50
293,15,310,1,11
293,15,336,1,15
293,15,485,1,41
294,15,1,1,1
294,15,23,1,29
294,15,44,1,20
294,15,46,1,43
294,15,48,1,23
294,15,103,1,37
294,15,156,1,57
294,15,214,1,57
294,15,253,1,1
294,15,253,1,5
294,15,304,1,65
294,15,310,1,1
294,15,310,1,11
294,15,336,1,1
294,15,336,1,15
294,15,485,1,51
295,15,1,1,1
295,15,23,1,29
295,15,44,1,20
295,15,46,1,45
295,15,48,1,23
295,15,63,1,79
295,15,103,1,37
295,15,156,1,55
295,15,214,1,63
295,15,242,1,40
295,15,253,1,1
295,15,253,1,5
295,15,304,1,71
295,15,310,1,1
295,15,310,1,11
295,15,336,1,1
295,15,336,1,15
295,15,422,1,1
295,15,423,1,1
295,15,424,1,1
295,15,485,1,55
295,15,586,1,1
295,15,586,1,85
296,15,18,1,16
296,15,28,1,4
296,15,33,1,1
296,15,69,1,31
296,15,116,1,1
296,15,179,1,43
296,15,187,1,25
296,15,203,1,37
296,15,233,1,10
296,15,252,1,13
296,15,265,1,22
296,15,282,1,19
296,15,292,1,7
296,15,358,1,34
296,15,370,1,40
296,15,395,1,28
296,15,484,1,46
297,15,18,1,16
297,15,28,1,1
297,15,28,1,4
297,15,33,1,1
297,15,69,1,37
297,15,116,1,1
297,15,179,1,57
297,15,187,1,27
297,15,203,1,47
297,15,233,1,10
297,15,252,1,13
297,15,265,1,22
297,15,282,1,19
297,15,292,1,1
297,15,292,1,7
297,15,358,1,42
297,15,362,1,1
297,15,370,1,52
297,15,395,1,32
297,15,484,1,62
298,15,21,1,20
298,15,39,1,2
298,15,55,1,1
298,15,61,1,13
298,15,145,1,7
298,15,150,1,1
298,15,204,1,10
298,15,270,1,16
298,15,340,1,23
298,15,346,1,5
299,15,33,1,1
299,15,86,1,15
299,15,88,1,11
299,15,106,1,4
299,15,156,1,22
299,15,157,1,29
299,15,192,1,50
299,15,199,1,50
299,15,201,1,36
299,15,209,1,25
299,15,335,1,8
299,15,350,1,18
299,15,408,1,32
299,15,414,1,43
299,15,435,1,39
299,15,444,1,46
300,15,3,1,15
300,15,33,1,1
300,15,38,1,42
300,15,39,1,1
300,15,45,1,1
300,15,47,1,11
300,15,185,1,29
300,15,193,1,4
300,15,204,1,25
300,15,213,1,8
300,15,215,1,39
300,15,252,1,1
300,15,274,1,22
300,15,343,1,36
300,15,358,1,32
300,15,383,1,18
300,15,445,1,46
300,15,583,1,49
301,15,3,1,1
301,15,47,1,1
301,15,213,1,1
301,15,252,1,1
302,15,10,1,1
302,15,43,1,1
302,15,101,1,8
302,15,109,1,46
302,15,154,1,15
302,15,185,1,32
302,15,193,1,4
302,15,197,1,22
302,15,212,1,1
302,15,212,1,60
302,15,247,1,57
302,15,252,1,18
302,15,282,1,29
302,15,310,1,11
302,15,386,1,36
302,15,408,1,43
302,15,421,1,39
302,15,425,1,25
302,15,428,1,1
302,15,428,1,53
302,15,492,1,50
303,15,11,1,21
303,15,44,1,11
303,15,45,1,1
303,15,185,1,26
303,15,226,1,31
303,15,230,1,16
303,15,242,1,36
303,15,254,1,50
303,15,255,1,50
303,15,256,1,50
303,15,269,1,1
303,15,310,1,1
303,15,313,1,6
303,15,334,1,41
303,15,389,1,46
303,15,442,1,1
303,15,442,1,56
303,15,583,1,1
303,15,583,1,60
303,15,584,1,1
304,15,29,1,8
304,15,33,1,1
304,15,36,1,22
304,15,38,1,46
304,15,46,1,18
304,15,106,1,1
304,15,182,1,29
304,15,189,1,4
304,15,231,1,36
304,15,232,1,11
304,15,319,1,32
304,15,334,1,15
304,15,368,1,50
304,15,442,1,25
304,15,475,1,39
304,15,484,1,43
305,15,29,1,1
305,15,29,1,8
305,15,33,1,1
305,15,36,1,22
305,15,38,1,56
305,15,46,1,18
305,15,106,1,1
305,15,182,1,29
305,15,189,1,1
305,15,189,1,4
305,15,231,1,40
305,15,232,1,11
305,15,319,1,34
305,15,334,1,15
305,15,368,1,62
305,15,442,1,25
305,15,475,1,45
305,15,484,1,51
306,15,29,1,1
306,15,29,1,8
306,15,33,1,1
306,15,36,1,22
306,15,38,1,65
306,15,46,1,18
306,15,106,1,1
306,15,182,1,29
306,15,189,1,1
306,15,189,1,4
306,15,231,1,40
306,15,232,1,11
306,15,319,1,34
306,15,334,1,15
306,15,368,1,74
306,15,442,1,25
306,15,475,1,48
306,15,484,1,57
307,15,93,1,8
307,15,96,1,4
307,15,105,1,50
307,15,117,1,1
307,15,136,1,32
307,15,170,1,18
307,15,179,1,46
307,15,197,1,11
307,15,237,1,15
307,15,244,1,36
307,15,347,1,25
307,15,364,1,22
307,15,367,1,39
307,15,379,1,43
307,15,395,1,29
308,15,7,1,1
308,15,8,1,1
308,15,9,1,1
308,15,93,1,1
308,15,93,1,8
308,15,96,1,1
308,15,96,1,4
308,15,105,1,62
308,15,117,1,1
308,15,136,1,32
308,15,170,1,18
308,15,179,1,55
308,15,197,1,1
308,15,197,1,11
308,15,237,1,15
308,15,244,1,36
308,15,347,1,25
308,15,364,1,22
308,15,367,1,42
308,15,379,1,49
308,15,395,1,29
308,15,428,1,1
309,15,33,1,1
309,15,43,1,9
309,15,44,1,28
309,15,46,1,36
309,15,86,1,4
309,15,87,1,52
309,15,98,1,17
309,15,209,1,20
309,15,268,1,44
309,15,316,1,25
309,15,336,1,12
309,15,422,1,33
309,15,435,1,41
309,15,528,1,49
310,15,33,1,1
310,15,43,1,1
310,15,43,1,9
310,15,44,1,30
310,15,46,1,42
310,15,86,1,1
310,15,86,1,4
310,15,87,1,66
310,15,98,1,17
310,15,209,1,20
310,15,268,1,54
310,15,316,1,25
310,15,336,1,1
310,15,336,1,12
310,15,422,1,37
310,15,424,1,1
310,15,435,1,49
310,15,528,1,61
310,15,604,1,1
310,15,604,1,70
311,15,45,1,1
311,15,86,1,3
311,15,87,1,42
311,15,97,1,48
311,15,98,1,7
311,15,129,1,31
311,15,209,1,15
311,15,226,1,44
311,15,227,1,17
311,15,268,1,38
311,15,270,1,10
311,15,313,1,35
311,15,383,1,24
311,15,387,1,50
311,15,417,1,1
311,15,417,1,56
311,15,486,1,29
311,15,494,1,1
311,15,494,1,63
311,15,589,1,1
311,15,589,1,21
311,15,609,1,1
312,15,45,1,1
312,15,86,1,3
312,15,87,1,42
312,15,97,1,48
312,15,98,1,7
312,15,129,1,31
312,15,204,1,21
312,15,209,1,15
312,15,226,1,44
312,15,227,1,17
312,15,268,1,38
312,15,270,1,10
312,15,313,1,35
312,15,376,1,51
312,15,383,1,24
312,15,417,1,1
312,15,417,1,56
312,15,486,1,29
312,15,494,1,1
312,15,494,1,63
312,15,589,1,1
312,15,609,1,1
313,15,33,1,1
313,15,38,1,45
313,15,98,1,17
313,15,104,1,5
313,15,109,1,9
313,15,148,1,1
313,15,182,1,29
313,15,236,1,13
313,15,270,1,33
313,15,294,1,21
313,15,324,1,25
313,15,405,1,41
313,15,428,1,37
314,15,33,1,1
314,15,98,1,17
314,15,204,1,9
314,15,227,1,25
314,15,230,1,5
314,15,236,1,13
314,15,260,1,29
314,15,270,1,33
314,15,273,1,21
314,15,343,1,45
314,15,405,1,41
314,15,428,1,37
314,15,589,1,1
315,15,40,1,7
315,15,71,1,1
315,15,72,1,13
315,15,73,1,16
315,15,74,1,4
315,15,78,1,10
315,15,80,1,37
315,15,92,1,40
315,15,202,1,25
315,15,230,1,31
315,15,235,1,46
315,15,275,1,34
315,15,312,1,43
315,15,320,1,22
315,15,345,1,19
315,15,390,1,28
315,15,572,1,50
316,15,1,1,1
316,15,92,1,28
316,15,124,1,14
316,15,133,1,17
316,15,139,1,9
316,15,188,1,44
316,15,227,1,23
316,15,254,1,39
316,15,255,1,39
316,15,256,1,39
316,15,281,1,6
316,15,378,1,54
316,15,380,1,49
316,15,441,1,59
316,15,491,1,34
316,15,562,1,40
317,15,1,1,1
317,15,34,1,26
317,15,92,1,30
317,15,124,1,1
317,15,124,1,14
317,15,133,1,17
317,15,139,1,1
317,15,139,1,9
317,15,188,1,52
317,15,227,1,23
317,15,254,1,45
317,15,255,1,45
317,15,256,1,45
317,15,281,1,1
317,15,281,1,6
317,15,378,1,1
317,15,378,1,66
317,15,380,1,59
317,15,441,1,1
317,15,441,1,73
317,15,491,1,38
317,15,562,1,46
318,15,36,1,38
318,15,43,1,1
318,15,44,1,1
318,15,97,1,36
318,15,99,1,6
318,15,103,1,18
318,15,116,1,8
318,15,184,1,11
318,15,207,1,21
318,15,242,1,28
318,15,372,1,26
318,15,423,1,16
318,15,453,1,31
319,15,43,1,1
319,15,44,1,1
319,15,97,1,45
319,15,99,1,1
319,15,99,1,6
319,15,103,1,18
319,15,116,1,1
319,15,116,1,8
319,15,130,1,50
319,15,163,1,30
319,15,184,1,11
319,15,207,1,21
319,15,242,1,28
319,15,269,1,40
319,15,364,1,1
319,15,372,1,26
319,15,400,1,1
319,15,400,1,56
319,15,423,1,16
319,15,453,1,34
320,15,45,1,4
320,15,54,1,24
320,15,55,1,7
320,15,56,1,47
320,15,133,1,37
320,15,150,1,1
320,15,156,1,27
320,15,205,1,11
320,15,250,1,14
320,15,291,1,41
320,15,310,1,17
320,15,323,1,34
320,15,340,1,44
320,15,352,1,21
320,15,362,1,31
320,15,484,1,50
321,15,45,1,1
321,15,45,1,4
321,15,54,1,24
321,15,55,1,1
321,15,55,1,7
321,15,56,1,62
321,15,133,1,37
321,15,150,1,1
321,15,156,1,27
321,15,205,1,1
321,15,205,1,11
321,15,250,1,14
321,15,291,1,46
321,15,310,1,17
321,15,323,1,34
321,15,340,1,54
321,15,352,1,21
321,15,362,1,31
321,15,484,1,70
322,15,33,1,1
322,15,36,1,31
322,15,38,1,47
322,15,45,1,1
322,15,52,1,5
322,15,53,1,43
322,15,89,1,40
322,15,116,1,12
322,15,133,1,19
322,15,174,1,29
322,15,222,1,8
322,15,281,1,36
322,15,414,1,26
322,15,436,1,22
322,15,481,1,15
323,15,33,1,1
323,15,36,1,31
323,15,45,1,1
323,15,52,1,1
323,15,52,1,5
323,15,89,1,46
323,15,90,1,1
323,15,90,1,59
323,15,116,1,12
323,15,133,1,19
323,15,157,1,33
323,15,174,1,29
323,15,222,1,1
323,15,222,1,8
323,15,281,1,39
323,15,284,1,1
323,15,284,1,52
323,15,414,1,26
323,15,436,1,22
323,15,481,1,15
324,15,34,1,33
324,15,52,1,1
324,15,53,1,28
324,15,83,1,17
324,15,108,1,20
324,15,110,1,7
324,15,123,1,4
324,15,133,1,49
324,15,172,1,23
324,15,174,1,12
324,15,175,1,1
324,15,175,1,52
324,15,182,1,1
324,15,182,1,36
324,15,229,1,25
324,15,257,1,1
324,15,257,1,55
324,15,334,1,44
324,15,436,1,39
324,15,504,1,1
324,15,504,1,65
324,15,517,1,1
324,15,517,1,60
325,15,60,1,14
325,15,94,1,44
325,15,109,1,18
325,15,149,1,7
325,15,150,1,1
325,15,156,1,29
325,15,173,1,29
325,15,244,1,15
325,15,277,1,21
325,15,316,1,10
325,15,340,1,50
325,15,371,1,40
325,15,408,1,33
325,15,428,1,26
325,15,473,1,38
326,15,60,1,1
326,15,60,1,14
326,15,94,1,52
326,15,109,1,18
326,15,149,1,1
326,15,149,1,7
326,15,150,1,1
326,15,156,1,29
326,15,173,1,29
326,15,244,1,15
326,15,277,1,21
326,15,316,1,1
326,15,316,1,10
326,15,340,1,60
326,15,371,1,46
326,15,408,1,35
326,15,428,1,26
326,15,473,1,42
327,15,33,1,1
327,15,37,1,50
327,15,38,1,46
327,15,60,1,19
327,15,95,1,23
327,15,146,1,28
327,15,175,1,50
327,15,185,1,14
327,15,244,1,41
327,15,253,1,5
327,15,298,1,37
327,15,383,1,10
327,15,389,1,32
328,15,28,1,4
328,15,44,1,1
328,15,63,1,49
328,15,89,1,55
328,15,90,1,1
328,15,90,1,73
328,15,91,1,29
328,15,117,1,17
328,15,157,1,25
328,15,185,1,7
328,15,189,1,13
328,15,201,1,44
328,15,242,1,34
328,15,276,1,1
328,15,276,1,67
328,15,328,1,10
328,15,364,1,1
328,15,364,1,61
328,15,414,1,39
328,15,523,1,21
329,15,28,1,1
329,15,28,1,4
329,15,48,1,29
329,15,49,1,1
329,15,63,1,49
329,15,103,1,34
329,15,117,1,17
329,15,157,1,25
329,15,185,1,1
329,15,185,1,7
329,15,189,1,13
329,15,201,1,44
329,15,225,1,35
329,15,328,1,1
329,15,328,1,10
329,15,414,1,39
329,15,523,1,21
330,15,28,1,1
330,15,28,1,4
330,15,48,1,29
330,15,49,1,1
330,15,63,1,49
330,15,103,1,34
330,15,117,1,17
330,15,157,1,25
330,15,185,1,1
330,15,185,1,7
330,15,189,1,13
330,15,201,1,44
330,15,225,1,35
330,15,328,1,1
330,15,328,1,10
330,15,337,1,55
330,15,414,1,39
330,15,523,1,21
330,15,525,1,45
331,15,28,1,17
331,15,40,1,1
331,15,42,1,21
331,15,43,1,1
331,15,71,1,5
331,15,73,1,13
331,15,74,1,9
331,15,178,1,49
331,15,185,1,29
331,15,191,1,33
331,15,194,1,57
331,15,201,1,53
331,15,275,1,25
331,15,302,1,45
331,15,371,1,41
331,15,389,1,37
332,15,28,1,17
332,15,40,1,1
332,15,42,1,21
332,15,43,1,1
332,15,71,1,1
332,15,71,1,5
332,15,73,1,13
332,15,74,1,1
332,15,74,1,9
332,15,178,1,59
332,15,185,1,29
332,15,191,1,35
332,15,194,1,1
332,15,194,1,71
332,15,201,1,65
332,15,275,1,25
332,15,279,1,1
332,15,302,1,53
332,15,371,1,47
332,15,389,1,41
333,15,31,1,10
333,15,36,1,25
333,15,45,1,1
333,15,47,1,8
333,15,54,1,15
333,15,64,1,1
333,15,119,1,34
333,15,195,1,48
333,15,219,1,13
333,15,287,1,29
333,15,310,1,4
333,15,363,1,21
333,15,406,1,42
333,15,496,1,18
333,15,538,1,39
333,15,585,1,50
334,15,31,1,10
334,15,36,1,25
334,15,45,1,1
334,15,47,1,1
334,15,47,1,8
334,15,54,1,15
334,15,64,1,1
334,15,143,1,1
334,15,143,1,64
334,15,195,1,57
334,15,219,1,13
334,15,225,1,35
334,15,287,1,29
334,15,310,1,1
334,15,310,1,4
334,15,349,1,34
334,15,363,1,21
334,15,365,1,1
334,15,406,1,48
334,15,496,1,18
334,15,538,1,42
334,15,585,1,60
335,15,10,1,1
335,15,14,1,43
335,15,43,1,1
335,15,98,1,5
335,15,163,1,15
335,15,197,1,33
335,15,206,1,29
335,15,210,1,8
335,15,228,1,12
335,15,269,1,40
335,15,279,1,26
335,15,306,1,22
335,15,370,1,47
335,15,373,1,19
335,15,404,1,36
336,15,35,1,1
336,15,44,1,5
336,15,103,1,16
336,15,114,1,38
336,15,122,1,9
336,15,137,1,23
336,15,207,1,1
336,15,242,1,45
336,15,305,1,27
336,15,342,1,12
336,15,378,1,50
336,15,380,1,34
336,15,398,1,42
336,15,400,1,31
336,15,474,1,20
336,15,489,1,48
336,15,562,1,46
336,15,599,1,28
337,15,33,1,1
337,15,88,1,1
337,15,88,1,5
337,15,93,1,1
337,15,94,1,33
337,15,95,1,9
337,15,106,1,1
337,15,149,1,17
337,15,153,1,49
337,15,157,1,25
337,15,248,1,45
337,15,322,1,29
337,15,373,1,21
337,15,377,1,37
337,15,397,1,13
337,15,444,1,41
337,15,478,1,1
337,15,478,1,53
337,15,585,1,50
338,15,33,1,1
338,15,76,1,45
338,15,83,1,9
338,15,88,1,1
338,15,88,1,5
338,15,93,1,1
338,15,94,1,33
338,15,106,1,1
338,15,149,1,17
338,15,153,1,49
338,15,157,1,25
338,15,322,1,29
338,15,373,1,21
338,15,377,1,37
338,15,397,1,13
338,15,444,1,41
338,15,472,1,1
338,15,472,1,53
339,15,55,1,10
339,15,89,1,39
339,15,90,1,47
339,15,133,1,18
339,15,156,1,31
339,15,173,1,31
339,15,189,1,1
339,15,222,1,26
339,15,248,1,43
339,15,300,1,6
339,15,346,1,6
339,15,352,1,22
339,15,401,1,35
339,15,426,1,14
340,15,55,1,10
340,15,89,1,45
340,15,90,1,57
340,15,133,1,18
340,15,156,1,33
340,15,173,1,33
340,15,189,1,1
340,15,222,1,26
340,15,248,1,51
340,15,300,1,1
340,15,300,1,6
340,15,321,1,1
340,15,346,1,1
340,15,346,1,6
340,15,352,1,22
340,15,401,1,39
340,15,426,1,14
340,15,428,1,1
341,15,11,1,10
341,15,12,1,53
341,15,14,1,44
341,15,43,1,13
341,15,61,1,20
341,15,106,1,7
341,15,145,1,1
341,15,152,1,38
341,15,182,1,23
341,15,242,1,47
341,15,269,1,32
341,15,282,1,26
341,15,400,1,35
342,15,11,1,1
342,15,11,1,10
342,15,12,1,1
342,15,12,1,65
342,15,14,1,52
342,15,43,1,1
342,15,43,1,13
342,15,61,1,20
342,15,106,1,1
342,15,106,1,7
342,15,129,1,30
342,15,145,1,1
342,15,152,1,44
342,15,182,1,23
342,15,242,1,57
342,15,269,1,34
342,15,282,1,26
342,15,400,1,39
343,15,60,1,13
343,15,93,1,1
343,15,106,1,1
343,15,120,1,25
343,15,153,1,49
343,15,189,1,7
343,15,201,1,41
343,15,229,1,4
343,15,246,1,21
343,15,317,1,10
343,15,322,1,31
343,15,326,1,28
343,15,377,1,45
343,15,379,1,17
343,15,414,1,37
343,15,470,1,34
343,15,471,1,34
344,15,60,1,13
344,15,63,1,36
344,15,93,1,1
344,15,100,1,1
344,15,106,1,1
344,15,120,1,25
344,15,153,1,61
344,15,189,1,7
344,15,201,1,47
344,15,229,1,1
344,15,229,1,4
344,15,246,1,21
344,15,317,1,10
344,15,322,1,31
344,15,326,1,28
344,15,377,1,54
344,15,379,1,17
344,15,414,1,40
344,15,470,1,34
344,15,471,1,34
345,15,51,1,8
345,15,109,1,22
345,15,132,1,1
345,15,133,1,29
345,15,246,1,43
345,15,254,1,57
345,15,255,1,57
345,15,256,1,57
345,15,275,1,15
345,15,310,1,1
345,15,378,1,64
345,15,380,1,36
345,15,412,1,50
346,15,51,1,1
346,15,51,1,8
346,15,109,1,22
346,15,132,1,1
346,15,133,1,29
346,15,246,1,36
346,15,254,1,1
346,15,254,1,66
346,15,255,1,1
346,15,255,1,66
346,15,256,1,1
346,15,256,1,66
346,15,275,1,1
346,15,275,1,15
346,15,310,1,1
346,15,378,1,1
346,15,378,1,76
346,15,380,1,46
346,15,412,1,56
347,15,10,1,1
347,15,55,1,13
347,15,106,1,1
347,15,163,1,43
347,15,182,1,25
347,15,210,1,37
347,15,232,1,19
347,15,246,1,31
347,15,300,1,7
347,15,306,1,55
347,15,350,1,49
347,15,404,1,61
348,15,10,1,1
348,15,55,1,1
348,15,55,1,13
348,15,106,1,1
348,15,163,1,46
348,15,182,1,25
348,15,210,1,37
348,15,232,1,19
348,15,246,1,31
348,15,300,1,1
348,15,300,1,7
348,15,306,1,1
348,15,306,1,67
348,15,350,1,55
348,15,404,1,73
349,15,33,1,15
349,15,150,1,1
349,15,175,1,30
350,15,35,1,1
350,15,55,1,1
350,15,56,1,37
350,15,105,1,21
350,15,213,1,41
350,15,219,1,45
350,15,239,1,17
350,15,240,1,33
350,15,287,1,9
350,15,346,1,5
350,15,352,1,13
350,15,392,1,49
350,15,401,1,29
350,15,445,1,25
351,15,29,1,15
351,15,33,1,1
351,15,52,1,10
351,15,55,1,10
351,15,56,1,40
351,15,59,1,40
351,15,126,1,40
351,15,181,1,10
351,15,240,1,20
351,15,241,1,20
351,15,258,1,20
351,15,311,1,30
352,15,10,1,1
352,15,20,1,4
352,15,39,1,1
352,15,60,1,18
352,15,103,1,32
352,15,122,1,1
352,15,154,1,10
352,15,163,1,27
352,15,164,1,37
352,15,168,1,1
352,15,185,1,7
352,15,246,1,1
352,15,246,1,55
352,15,310,1,1
352,15,364,1,14
352,15,389,1,43
352,15,421,1,49
352,15,425,1,22
352,15,485,1,1
352,15,485,1,58
353,15,101,1,7
353,15,103,1,4
353,15,174,1,19
353,15,180,1,10
353,15,185,1,22
353,15,247,1,30
353,15,261,1,13
353,15,271,1,50
353,15,282,1,1
353,15,288,1,46
353,15,289,1,42
353,15,373,1,38
353,15,389,1,34
353,15,425,1,16
353,15,506,1,26
354,15,101,1,1
354,15,101,1,7
354,15,103,1,1
354,15,103,1,4
354,15,174,1,1
354,15,174,1,19
354,15,180,1,10
354,15,185,1,22
354,15,247,1,30
354,15,261,1,13
354,15,271,1,58
354,15,282,1,1
354,15,288,1,52
354,15,289,1,46
354,15,373,1,40
354,15,389,1,34
354,15,425,1,16
354,15,506,1,26
355,15,43,1,1
355,15,50,1,6
355,15,101,1,1
355,15,109,1,17
355,15,174,1,30
355,15,193,1,9
355,15,212,1,41
355,15,228,1,25
355,15,248,1,49
355,15,261,1,33
355,15,310,1,14
355,15,371,1,46
355,15,425,1,22
355,15,506,1,38
356,15,7,1,1
356,15,8,1,1
356,15,9,1,1
356,15,20,1,1
356,15,43,1,1
356,15,50,1,1
356,15,50,1,6
356,15,101,1,1
356,15,109,1,17
356,15,174,1,30
356,15,193,1,9
356,15,212,1,49
356,15,228,1,25
356,15,248,1,61
356,15,261,1,33
356,15,310,1,14
356,15,325,1,37
356,15,356,1,1
356,15,371,1,58
356,15,425,1,22
356,15,506,1,42
357,15,16,1,1
357,15,18,1,27
357,15,23,1,17
357,15,34,1,37
357,15,43,1,1
357,15,74,1,7
357,15,75,1,11
357,15,76,1,61
357,15,230,1,21
357,15,235,1,41
357,15,345,1,31
357,15,363,1,1
357,15,363,1,67
357,15,403,1,50
357,15,437,1,1
357,15,437,1,71
357,15,516,1,1
357,15,516,1,57
357,15,536,1,47
358,15,35,1,1
358,15,36,1,22
358,15,38,1,33
358,15,45,1,6
358,15,93,1,14
358,15,149,1,30
358,15,215,1,38
358,15,219,1,41
358,15,253,1,17
358,15,281,1,25
358,15,310,1,9
358,15,326,1,46
358,15,361,1,1
358,15,361,1,57
358,15,485,1,1
358,15,485,1,54
358,15,505,1,49
359,15,10,1,1
359,15,13,1,1
359,15,13,1,57
359,15,14,1,33
359,15,43,1,4
359,15,44,1,20
359,15,98,1,9
359,15,104,1,25
359,15,163,1,28
359,15,195,1,1
359,15,195,1,65
359,15,197,1,1
359,15,197,1,44
359,15,228,1,12
359,15,248,1,36
359,15,269,1,1
359,15,269,1,17
359,15,364,1,1
359,15,382,1,1
359,15,382,1,60
359,15,389,1,50
359,15,400,1,41
359,15,427,1,47
360,15,68,1,15
360,15,150,1,1
360,15,194,1,15
360,15,204,1,1
360,15,219,1,15
360,15,227,1,1
360,15,243,1,15
361,15,29,1,19
361,15,43,1,1
361,15,44,1,10
361,15,59,1,46
361,15,104,1,4
361,15,181,1,1
361,15,182,1,22
361,15,196,1,13
361,15,242,1,31
361,15,258,1,40
361,15,420,1,37
361,15,423,1,28
362,15,29,1,19
362,15,43,1,1
362,15,44,1,1
362,15,44,1,10
362,15,58,1,37
362,15,59,1,51
362,15,104,1,1
362,15,104,1,4
362,15,181,1,1
362,15,182,1,22
362,15,196,1,13
362,15,242,1,31
362,15,258,1,40
362,15,329,1,1
362,15,329,1,59
362,15,423,1,28
363,15,34,1,19
363,15,45,1,1
363,15,55,1,1
363,15,59,1,43
363,15,62,1,25
363,15,111,1,1
363,15,156,1,37
363,15,173,1,37
363,15,181,1,1
363,15,227,1,7
363,15,258,1,31
363,15,301,1,13
363,15,329,1,49
364,15,34,1,19
364,15,45,1,1
364,15,55,1,1
364,15,59,1,47
364,15,62,1,25
364,15,156,1,39
364,15,173,1,39
364,15,181,1,1
364,15,207,1,32
364,15,227,1,1
364,15,227,1,7
364,15,258,1,31
364,15,301,1,13
364,15,329,1,55
365,15,34,1,19
365,15,45,1,1
365,15,55,1,1
365,15,59,1,52
365,15,62,1,25
365,15,156,1,39
365,15,173,1,39
365,15,181,1,1
365,15,207,1,32
